ProductID,ProductName,PaymentMethod,CategoryID
591,Product 591,Cash,40
861,Product 861,Cash,49
671,Product 671,Credit Card,28
312,Product 312,Credit Card,17
550,Product 550,Cash,26
716,Product 716,Credit Card,15
178,Product 178,Cash,26
983,Product 983,Credit Card,50
305,Product 305,Credit Card,49
702,Product 702,Cash,15
962,Product 962,PayPal,40
968,Product 968,Cash,44
288,Product 288,Cash,24
217,Product 217,PayPal,8
324,Product 324,Debit Card,46
802,Product 802,Debit Card,13
184,Product 184,Cash,21
249,Product 249,Debit Card,22
850,Product 850,Debit Card,21
886,Product 886,Debit Card,13
908,Product 908,Credit Card,29
805,Product 805,Debit Card,38
973,Product 973,Credit Card,35
115,Product 115,Credit Card,48
351,Product 351,Credit Card,18
474,Product 474,Cash,2
869,Product 869,PayPal,17
689,Product 689,Cash,25
433,Product 433,PayPal,32
855,Product 855,Debit Card,15
494,Product 494,Debit Card,34
649,Product 649,Debit Card,18
536,Product 536,Credit Card,31
119,Product 119,Cash,45
526,Product 526,Debit Card,13
406,Product 406,Cash,47
569,Product 569,Cash,31
427,Product 427,Cash,36
849,Product 849,Debit Card,33
789,Product 789,PayPal,18
568,Product 568,Cash,29
138,Product 138,Credit Card,5
814,Product 814,PayPal,31
590,Product 590,Credit Card,45
858,Product 858,Credit Card,37
562,Product 562,Credit Card,41
554,Product 554,PayPal,4
658,Product 658,Credit Card,24
364,Product 364,Cash,35
406,Product 406,Cash,22
570,Product 570,Debit Card,2
814,Product 814,Debit Card,6
850,Product 850,Credit Card,25
605,Product 605,Cash,44
122,Product 122,PayPal,46
307,Product 307,Cash,44
486,Product 486,Credit Card,45
124,Product 124,Credit Card,25
978,Product 978,PayPal,15
109,Product 109,Debit Card,32
316,Product 316,Credit Card,36
752,Product 752,Cash,2
503,Product 503,PayPal,38
548,Product 548,Debit Card,3
984,Product 984,Cash,41
297,Product 297,Debit Card,29
142,Product 142,Debit Card,7
737,Product 737,Cash,5
160,Product 160,Debit Card,21
317,Product 317,Credit Card,5
459,Product 459,Cash,42
966,Product 966,PayPal,35
610,Product 610,PayPal,6
144,Product 144,Cash,2
272,Product 272,Cash,16
796,Product 796,Debit Card,29
489,Product 489,Debit Card,8
883,Product 883,PayPal,35
416,Product 416,Debit Card,32
213,Product 213,Credit Card,7
716,Product 716,PayPal,4
730,Product 730,Debit Card,21
768,Product 768,PayPal,19
189,Product 189,PayPal,44
754,Product 754,Cash,38
365,Product 365,Cash,40
740,Product 740,Cash,27
526,Product 526,Debit Card,24
221,Product 221,Cash,39
216,Product 216,Debit Card,44
171,Product 171,Credit Card,4
726,Product 726,PayPal,39
346,Product 346,PayPal,16
120,Product 120,Credit Card,41
611,Product 611,Cash,34
505,Product 505,PayPal,19
612,Product 612,Cash,31
439,Product 439,Cash,28
141,Product 141,Debit Card,32
282,Product 282,Credit Card,45
118,Product 118,Debit Card,3
940,Product 940,Cash,42
922,Product 922,Debit Card,17
382,Product 382,Debit Card,43
909,Product 909,Cash,17
417,Product 417,PayPal,33
380,Product 380,Cash,4
915,Product 915,Cash,17
269,Product 269,PayPal,45
961,Product 961,Debit Card,5
908,Product 908,Credit Card,24
915,Product 915,Credit Card,12
504,Product 504,Debit Card,19
333,Product 333,Cash,18
942,Product 942,Credit Card,29
596,Product 596,Debit Card,4
513,Product 513,Credit Card,40
581,Product 581,Credit Card,9
377,Product 377,Cash,36
910,Product 910,Debit Card,11
617,Product 617,Cash,19
790,Product 790,PayPal,3
861,Product 861,Debit Card,47
456,Product 456,Credit Card,27
810,Product 810,Debit Card,45
196,Product 196,Debit Card,36
985,Product 985,Cash,21
678,Product 678,PayPal,26
778,Product 778,Debit Card,48
751,Product 751,PayPal,27
704,Product 704,Credit Card,14
152,Product 152,Debit Card,25
987,Product 987,Credit Card,25
893,Product 893,Debit Card,17
449,Product 449,PayPal,46
417,Product 417,Cash,33
959,Product 959,PayPal,12
759,Product 759,Cash,4
904,Product 904,PayPal,44
881,Product 881,Debit Card,14
672,Product 672,Credit Card,3
737,Product 737,Debit Card,42
312,Product 312,Debit Card,29
845,Product 845,PayPal,20
820,Product 820,PayPal,26
192,Product 192,Cash,37
932,Product 932,Debit Card,43
464,Product 464,Credit Card,14
293,Product 293,Cash,23
576,Product 576,PayPal,27
111,Product 111,Debit Card,6
378,Product 378,PayPal,37
337,Product 337,Credit Card,18
115,Product 115,Cash,40
365,Product 365,Credit Card,32
828,Product 828,PayPal,45
579,Product 579,PayPal,43
404,Product 404,Debit Card,36
882,Product 882,PayPal,6
854,Product 854,Credit Card,39
741,Product 741,Cash,20
642,Product 642,Cash,27
382,Product 382,Cash,34
165,Product 165,Cash,49
628,Product 628,Cash,20
407,Product 407,Cash,15
239,Product 239,Cash,40
772,Product 772,Credit Card,28
502,Product 502,PayPal,10
550,Product 550,Credit Card,35
571,Product 571,Debit Card,12
952,Product 952,Credit Card,24
371,Product 371,PayPal,11
678,Product 678,PayPal,29
482,Product 482,Cash,10
201,Product 201,Debit Card,21
807,Product 807,PayPal,36
690,Product 690,Cash,27
300,Product 300,Cash,23
612,Product 612,Cash,29
644,Product 644,Debit Card,43
493,Product 493,Debit Card,2
253,Product 253,PayPal,28
954,Product 954,PayPal,3
920,Product 920,Cash,32
732,Product 732,PayPal,26
737,Product 737,Credit Card,43
630,Product 630,Credit Card,42
210,Product 210,PayPal,41
189,Product 189,PayPal,23
549,Product 549,PayPal,3
572,Product 572,Cash,34
106,Product 106,Cash,18
997,Product 997,PayPal,11
253,Product 253,Credit Card,34
963,Product 963,Debit Card,5
413,Product 413,Credit Card,6
805,Product 805,Debit Card,46
363,Product 363,Cash,28
389,Product 389,Cash,43
964,Product 964,Credit Card,32
350,Product 350,Debit Card,24
775,Product 775,Debit Card,3
749,Product 749,Cash,24
855,Product 855,PayPal,10
165,Product 165,Debit Card,7
169,Product 169,PayPal,19
624,Product 624,Debit Card,19
778,Product 778,PayPal,15
242,Product 242,Cash,26
874,Product 874,Credit Card,40
368,Product 368,Debit Card,11
643,Product 643,Cash,36
920,Product 920,Cash,36
185,Product 185,Debit Card,11
131,Product 131,PayPal,49
405,Product 405,Cash,16
934,Product 934,Credit Card,44
859,Product 859,Credit Card,40
590,Product 590,PayPal,3
208,Product 208,Cash,46
144,Product 144,Credit Card,28
287,Product 287,PayPal,46
176,Product 176,PayPal,37
606,Product 606,Cash,12
989,Product 989,Cash,31
345,Product 345,PayPal,47
443,Product 443,PayPal,43
366,Product 366,Credit Card,14
559,Product 559,Debit Card,12
124,Product 124,Debit Card,50
188,Product 188,Credit Card,3
282,Product 282,Credit Card,8
340,Product 340,PayPal,7
456,Product 456,Debit Card,6
323,Product 323,Credit Card,34
350,Product 350,PayPal,3
382,Product 382,Cash,50
960,Product 960,Debit Card,40
683,Product 683,Cash,3
357,Product 357,Cash,46
898,Product 898,Credit Card,44
445,Product 445,Debit Card,6
310,Product 310,Cash,22
939,Product 939,Debit Card,27
312,Product 312,PayPal,12
704,Product 704,Cash,4
866,Product 866,Cash,34
512,Product 512,Debit Card,36
140,Product 140,Debit Card,36
760,Product 760,Debit Card,25
345,Product 345,PayPal,2
275,Product 275,PayPal,49
624,Product 624,Cash,42
741,Product 741,Cash,29
739,Product 739,Debit Card,48
586,Product 586,Debit Card,21
957,Product 957,Debit Card,46
928,Product 928,Cash,39
503,Product 503,PayPal,16
282,Product 282,Credit Card,6
759,Product 759,Credit Card,31
643,Product 643,Cash,4
542,Product 542,Debit Card,14
411,Product 411,Cash,20
905,Product 905,PayPal,36
348,Product 348,Debit Card,17
973,Product 973,Cash,35
682,Product 682,PayPal,6
810,Product 810,PayPal,47
689,Product 689,Credit Card,48
315,Product 315,Credit Card,10
604,Product 604,PayPal,43
359,Product 359,Debit Card,40
445,Product 445,Debit Card,47
494,Product 494,Cash,25
893,Product 893,Debit Card,45
252,Product 252,Credit Card,45
283,Product 283,Cash,16
547,Product 547,Credit Card,39
439,Product 439,Debit Card,23
231,Product 231,Debit Card,44
739,Product 739,Cash,10
933,Product 933,Debit Card,21
814,Product 814,Debit Card,17
600,Product 600,Credit Card,1
467,Product 467,PayPal,49
388,Product 388,Debit Card,11
534,Product 534,Cash,13
169,Product 169,Cash,41
789,Product 789,Credit Card,47
862,Product 862,Cash,22
723,Product 723,Debit Card,26
821,Product 821,Debit Card,16
619,Product 619,Credit Card,8
557,Product 557,PayPal,43
545,Product 545,PayPal,28
717,Product 717,PayPal,29
796,Product 796,Cash,32
169,Product 169,Debit Card,1
323,Product 323,Cash,41
592,Product 592,Debit Card,10
219,Product 219,Debit Card,32
125,Product 125,Debit Card,31
818,Product 818,Cash,8
302,Product 302,Cash,2
728,Product 728,Debit Card,2
245,Product 245,Credit Card,1
799,Product 799,Debit Card,13
187,Product 187,Cash,47
260,Product 260,Debit Card,10
151,Product 151,PayPal,7
869,Product 869,Debit Card,21
953,Product 953,Credit Card,22
552,Product 552,Credit Card,9
457,Product 457,Cash,42
788,Product 788,Cash,24
435,Product 435,Cash,33
608,Product 608,Credit Card,40
143,Product 143,Debit Card,3
942,Product 942,Cash,8
538,Product 538,Cash,32
154,Product 154,Cash,42
433,Product 433,Debit Card,46
949,Product 949,PayPal,18
934,Product 934,Credit Card,22
176,Product 176,Debit Card,26
968,Product 968,Credit Card,38
481,Product 481,Credit Card,34
657,Product 657,Debit Card,32
858,Product 858,Cash,13
372,Product 372,Credit Card,1
433,Product 433,Debit Card,24
691,Product 691,PayPal,24
361,Product 361,Debit Card,31
716,Product 716,PayPal,22
415,Product 415,Debit Card,24
284,Product 284,Cash,38
582,Product 582,Credit Card,47
318,Product 318,Credit Card,6
467,Product 467,Cash,48
439,Product 439,PayPal,46
206,Product 206,Debit Card,48
149,Product 149,Debit Card,31
447,Product 447,PayPal,1
961,Product 961,Credit Card,15
108,Product 108,PayPal,40
568,Product 568,PayPal,40
816,Product 816,PayPal,23
915,Product 915,PayPal,47
112,Product 112,PayPal,20
206,Product 206,Credit Card,50
104,Product 104,Cash,37
953,Product 953,Cash,50
737,Product 737,Debit Card,41
180,Product 180,Credit Card,43
239,Product 239,Debit Card,18
744,Product 744,Credit Card,49
395,Product 395,PayPal,47
829,Product 829,Credit Card,42
434,Product 434,Cash,20
473,Product 473,PayPal,6
503,Product 503,Credit Card,23
704,Product 704,Cash,8
524,Product 524,PayPal,20
320,Product 320,PayPal,47
413,Product 413,Cash,8
796,Product 796,Credit Card,36
542,Product 542,PayPal,46
125,Product 125,Debit Card,14
195,Product 195,Cash,10
737,Product 737,PayPal,25
101,Product 101,Cash,42
399,Product 399,PayPal,28
864,Product 864,PayPal,18
195,Product 195,Credit Card,44
806,Product 806,Debit Card,36
889,Product 889,Credit Card,34
136,Product 136,Debit Card,5
505,Product 505,Debit Card,21
935,Product 935,Cash,44
206,Product 206,Credit Card,39
664,Product 664,Debit Card,8
714,Product 714,Credit Card,11
630,Product 630,Cash,48
629,Product 629,PayPal,49
882,Product 882,Debit Card,35
669,Product 669,Credit Card,44
689,Product 689,PayPal,6
359,Product 359,Debit Card,17
844,Product 844,PayPal,10
208,Product 208,PayPal,34
477,Product 477,Cash,29
375,Product 375,Cash,22
708,Product 708,Credit Card,34
873,Product 873,Cash,18
168,Product 168,PayPal,20
256,Product 256,Debit Card,49
771,Product 771,Credit Card,27
206,Product 206,Debit Card,33
834,Product 834,Debit Card,31
630,Product 630,PayPal,30
845,Product 845,Debit Card,28
192,Product 192,Debit Card,47
974,Product 974,Cash,29
799,Product 799,Cash,11
818,Product 818,PayPal,3
682,Product 682,Debit Card,35
689,Product 689,PayPal,39
105,Product 105,Cash,14
184,Product 184,Credit Card,13
953,Product 953,PayPal,36
779,Product 779,PayPal,39
655,Product 655,Cash,39
437,Product 437,Debit Card,48
354,Product 354,PayPal,2
771,Product 771,Cash,8
920,Product 920,Debit Card,43
360,Product 360,PayPal,21
782,Product 782,Cash,38
615,Product 615,Debit Card,18
437,Product 437,Credit Card,10
939,Product 939,Cash,48
461,Product 461,PayPal,46
158,Product 158,Cash,21
570,Product 570,Cash,46
834,Product 834,PayPal,42
840,Product 840,Credit Card,27
569,Product 569,Cash,19
994,Product 994,Credit Card,33
685,Product 685,Credit Card,50
518,Product 518,Cash,21
572,Product 572,Cash,44
769,Product 769,PayPal,12
656,Product 656,PayPal,6
183,Product 183,Debit Card,46
128,Product 128,Debit Card,42
888,Product 888,Credit Card,32
333,Product 333,Credit Card,23
374,Product 374,Debit Card,3
750,Product 750,Credit Card,38
366,Product 366,Debit Card,29
912,Product 912,Debit Card,13
491,Product 491,PayPal,44
958,Product 958,Debit Card,45
471,Product 471,Credit Card,44
438,Product 438,Debit Card,9
403,Product 403,PayPal,24
362,Product 362,Debit Card,41
260,Product 260,Credit Card,20
135,Product 135,Credit Card,41
185,Product 185,PayPal,27
654,Product 654,Cash,1
687,Product 687,Cash,25
153,Product 153,PayPal,21
895,Product 895,Debit Card,49
113,Product 113,PayPal,11
447,Product 447,Credit Card,41
411,Product 411,Debit Card,38
308,Product 308,Credit Card,12
465,Product 465,Cash,39
166,Product 166,Cash,47
905,Product 905,PayPal,28
479,Product 479,PayPal,35
563,Product 563,PayPal,43
408,Product 408,Credit Card,1
987,Product 987,Debit Card,34
637,Product 637,PayPal,45
967,Product 967,Credit Card,31
863,Product 863,Debit Card,36
184,Product 184,Debit Card,35
104,Product 104,Debit Card,46
469,Product 469,Cash,36
217,Product 217,PayPal,42
337,Product 337,Credit Card,47
703,Product 703,Credit Card,27
141,Product 141,Credit Card,23
719,Product 719,PayPal,35
230,Product 230,PayPal,33
923,Product 923,Debit Card,34
969,Product 969,Credit Card,34
872,Product 872,Debit Card,28
833,Product 833,Cash,20
383,Product 383,Debit Card,35
972,Product 972,Credit Card,50
483,Product 483,Debit Card,21
199,Product 199,Cash,13
821,Product 821,Debit Card,7
446,Product 446,Cash,29
335,Product 335,Cash,50
373,Product 373,Debit Card,23
133,Product 133,PayPal,45
971,Product 971,Cash,37
943,Product 943,Debit Card,30
926,Product 926,Credit Card,3
838,Product 838,PayPal,4
954,Product 954,Debit Card,24
196,Product 196,PayPal,27
341,Product 341,Credit Card,20
962,Product 962,PayPal,6
464,Product 464,PayPal,4
874,Product 874,Cash,39
358,Product 358,Debit Card,20
739,Product 739,Cash,33
447,Product 447,Debit Card,45
136,Product 136,Credit Card,27
994,Product 994,Cash,12
426,Product 426,Cash,1
594,Product 594,Debit Card,47
868,Product 868,Credit Card,49
998,Product 998,Debit Card,32
737,Product 737,Cash,33
546,Product 546,PayPal,19
835,Product 835,PayPal,25
286,Product 286,Credit Card,28
861,Product 861,Debit Card,28
697,Product 697,Cash,48
362,Product 362,Credit Card,29
460,Product 460,Credit Card,7
628,Product 628,PayPal,37
501,Product 501,Debit Card,39
753,Product 753,Credit Card,19
718,Product 718,PayPal,37
279,Product 279,Debit Card,42
961,Product 961,Cash,44
238,Product 238,Credit Card,7
591,Product 591,Credit Card,18
786,Product 786,PayPal,41
606,Product 606,PayPal,6
964,Product 964,Cash,29
601,Product 601,PayPal,10
132,Product 132,Cash,7
619,Product 619,Cash,23
113,Product 113,PayPal,16
176,Product 176,Debit Card,32
551,Product 551,Debit Card,23
138,Product 138,Cash,35
235,Product 235,Credit Card,10
387,Product 387,Credit Card,44
269,Product 269,Cash,25
697,Product 697,Credit Card,37
814,Product 814,PayPal,19
319,Product 319,Credit Card,33
509,Product 509,PayPal,2
563,Product 563,PayPal,41
703,Product 703,Credit Card,36
677,Product 677,Debit Card,44
594,Product 594,Debit Card,26
361,Product 361,Debit Card,23
180,Product 180,Cash,9
188,Product 188,Debit Card,40
930,Product 930,PayPal,49
213,Product 213,PayPal,22
776,Product 776,Debit Card,1
338,Product 338,Debit Card,14
645,Product 645,Credit Card,50
435,Product 435,Cash,18
679,Product 679,PayPal,1
904,Product 904,Credit Card,16
618,Product 618,Credit Card,10
221,Product 221,Cash,43
236,Product 236,Cash,38
333,Product 333,Debit Card,29
433,Product 433,Debit Card,1
934,Product 934,Cash,22
394,Product 394,PayPal,43
832,Product 832,Cash,9
224,Product 224,Cash,28
798,Product 798,Cash,32
625,Product 625,Credit Card,22
723,Product 723,Debit Card,8
815,Product 815,Debit Card,29
820,Product 820,Debit Card,34
146,Product 146,PayPal,27
945,Product 945,Cash,31
601,Product 601,Debit Card,48
891,Product 891,PayPal,44
863,Product 863,Credit Card,44
372,Product 372,PayPal,44
142,Product 142,Cash,43
283,Product 283,PayPal,15
451,Product 451,Debit Card,37
412,Product 412,Credit Card,30
319,Product 319,Credit Card,3
980,Product 980,PayPal,42
599,Product 599,Credit Card,35
956,Product 956,Cash,12
503,Product 503,Debit Card,32
743,Product 743,Debit Card,24
226,Product 226,PayPal,20
641,Product 641,Cash,14
939,Product 939,Debit Card,3
860,Product 860,Credit Card,2
988,Product 988,Debit Card,2
682,Product 682,Debit Card,13
200,Product 200,Debit Card,39
416,Product 416,Cash,38
945,Product 945,Credit Card,8
330,Product 330,Debit Card,36
705,Product 705,PayPal,43
881,Product 881,PayPal,31
665,Product 665,Cash,13
225,Product 225,Cash,40
314,Product 314,Cash,21
790,Product 790,Cash,27
117,Product 117,Debit Card,44
614,Product 614,PayPal,14
149,Product 149,Cash,37
963,Product 963,Cash,32
347,Product 347,Credit Card,31
502,Product 502,Credit Card,2
919,Product 919,Cash,14
196,Product 196,PayPal,18
604,Product 604,Debit Card,44
941,Product 941,Cash,16
129,Product 129,PayPal,40
383,Product 383,Cash,27
874,Product 874,Cash,44
217,Product 217,Cash,2
879,Product 879,Credit Card,1
250,Product 250,PayPal,28
719,Product 719,Cash,32
608,Product 608,PayPal,14
336,Product 336,Credit Card,37
708,Product 708,Credit Card,2
930,Product 930,Cash,40
692,Product 692,PayPal,31
511,Product 511,Cash,32
681,Product 681,Cash,34
785,Product 785,Cash,36
311,Product 311,Cash,28
728,Product 728,Cash,43
140,Product 140,Cash,44
107,Product 107,Debit Card,35
671,Product 671,PayPal,49
265,Product 265,PayPal,31
267,Product 267,Debit Card,25
304,Product 304,Debit Card,33
443,Product 443,Debit Card,28
547,Product 547,Credit Card,7
253,Product 253,Cash,50
918,Product 918,PayPal,11
661,Product 661,Debit Card,35
159,Product 159,Debit Card,1
951,Product 951,Credit Card,29
297,Product 297,Debit Card,18
695,Product 695,PayPal,4
558,Product 558,PayPal,35
220,Product 220,Cash,38
439,Product 439,Debit Card,45
225,Product 225,Credit Card,22
494,Product 494,PayPal,35
836,Product 836,Credit Card,13
599,Product 599,Credit Card,46
485,Product 485,Credit Card,27
952,Product 952,Credit Card,47
407,Product 407,Debit Card,40
173,Product 173,Debit Card,35
403,Product 403,PayPal,38
830,Product 830,Cash,4
250,Product 250,Debit Card,1
538,Product 538,PayPal,31
677,Product 677,Credit Card,33
729,Product 729,Cash,1
250,Product 250,Cash,36
314,Product 314,PayPal,46
994,Product 994,PayPal,15
160,Product 160,PayPal,35
354,Product 354,Credit Card,17
139,Product 139,PayPal,2
676,Product 676,Debit Card,32
653,Product 653,Debit Card,24
475,Product 475,Credit Card,40
357,Product 357,PayPal,37
876,Product 876,Credit Card,42
816,Product 816,Cash,43
980,Product 980,Credit Card,19
290,Product 290,Debit Card,25
658,Product 658,Debit Card,13
641,Product 641,Cash,2
464,Product 464,PayPal,31
891,Product 891,PayPal,50
287,Product 287,Debit Card,49
793,Product 793,PayPal,46
103,Product 103,Credit Card,25
719,Product 719,Cash,34
583,Product 583,Debit Card,46
204,Product 204,Credit Card,46
991,Product 991,PayPal,43
834,Product 834,Credit Card,4
733,Product 733,Cash,1
899,Product 899,Cash,46
625,Product 625,Cash,39
284,Product 284,Credit Card,23
839,Product 839,Cash,8
328,Product 328,Debit Card,17
914,Product 914,Credit Card,4
937,Product 937,Cash,25
317,Product 317,Credit Card,38
350,Product 350,PayPal,21
682,Product 682,Debit Card,30
472,Product 472,Credit Card,21
778,Product 778,Credit Card,3
352,Product 352,PayPal,33
851,Product 851,Debit Card,28
567,Product 567,Cash,48
574,Product 574,PayPal,33
886,Product 886,Credit Card,1
823,Product 823,PayPal,32
890,Product 890,Credit Card,13
870,Product 870,Debit Card,24
297,Product 297,Cash,19
702,Product 702,PayPal,30
367,Product 367,Debit Card,8
458,Product 458,Cash,7
671,Product 671,Cash,42
482,Product 482,Debit Card,23
920,Product 920,Cash,47
112,Product 112,Credit Card,6
920,Product 920,Credit Card,39
299,Product 299,PayPal,50
559,Product 559,Cash,29
502,Product 502,PayPal,27
753,Product 753,Debit Card,7
973,Product 973,Debit Card,5
750,Product 750,Credit Card,20
139,Product 139,Debit Card,42
920,Product 920,Debit Card,10
690,Product 690,PayPal,19
974,Product 974,PayPal,44
500,Product 500,PayPal,5
329,Product 329,Credit Card,30
147,Product 147,PayPal,33
740,Product 740,PayPal,2
785,Product 785,PayPal,2
854,Product 854,Credit Card,13
803,Product 803,Debit Card,3
544,Product 544,PayPal,8
541,Product 541,Credit Card,29
804,Product 804,Credit Card,10
823,Product 823,Credit Card,41
181,Product 181,Credit Card,31
875,Product 875,Debit Card,1
892,Product 892,Debit Card,4
224,Product 224,Credit Card,7
260,Product 260,Debit Card,44
346,Product 346,PayPal,47
973,Product 973,Debit Card,3
202,Product 202,PayPal,15
874,Product 874,Debit Card,27
872,Product 872,Credit Card,43
918,Product 918,PayPal,3
958,Product 958,Debit Card,40
842,Product 842,Debit Card,21
477,Product 477,PayPal,26
521,Product 521,PayPal,42
770,Product 770,PayPal,4
495,Product 495,Debit Card,23
311,Product 311,Debit Card,37
493,Product 493,Cash,22
210,Product 210,PayPal,37
413,Product 413,Debit Card,33
918,Product 918,Cash,2
803,Product 803,Debit Card,7
460,Product 460,Cash,27
186,Product 186,PayPal,38
314,Product 314,PayPal,49
606,Product 606,PayPal,38
220,Product 220,Credit Card,46
698,Product 698,Debit Card,16
199,Product 199,Cash,15
562,Product 562,Cash,30
183,Product 183,Cash,2
796,Product 796,Credit Card,4
395,Product 395,Cash,26
798,Product 798,PayPal,31
915,Product 915,Credit Card,18
148,Product 148,Credit Card,20
353,Product 353,Debit Card,25
187,Product 187,Debit Card,29
962,Product 962,Debit Card,20
848,Product 848,Cash,13
501,Product 501,Credit Card,31
252,Product 252,Debit Card,32
960,Product 960,PayPal,10
782,Product 782,Cash,6
404,Product 404,Cash,38
149,Product 149,Credit Card,17
835,Product 835,PayPal,8
337,Product 337,Debit Card,38
769,Product 769,Debit Card,34
281,Product 281,Cash,23
458,Product 458,Credit Card,48
694,Product 694,Debit Card,16
370,Product 370,Debit Card,20
777,Product 777,PayPal,47
977,Product 977,PayPal,28
867,Product 867,PayPal,16
764,Product 764,Cash,7
121,Product 121,Cash,35
507,Product 507,PayPal,8
947,Product 947,PayPal,43
132,Product 132,Cash,37
579,Product 579,PayPal,4
910,Product 910,PayPal,40
610,Product 610,Cash,2
474,Product 474,Cash,31
947,Product 947,Credit Card,37
106,Product 106,Debit Card,31
482,Product 482,Credit Card,30
310,Product 310,Debit Card,13
604,Product 604,Credit Card,44
521,Product 521,Debit Card,27
991,Product 991,PayPal,12
452,Product 452,PayPal,28
258,Product 258,Credit Card,12
656,Product 656,Debit Card,17
268,Product 268,PayPal,45
357,Product 357,PayPal,5
493,Product 493,Cash,32
845,Product 845,Debit Card,3
956,Product 956,Cash,27
254,Product 254,PayPal,47
452,Product 452,Credit Card,17
775,Product 775,Credit Card,20
860,Product 860,Debit Card,8
961,Product 961,Cash,5
494,Product 494,Cash,2
674,Product 674,Debit Card,9
754,Product 754,Cash,9
250,Product 250,Debit Card,31
151,Product 151,Cash,24
506,Product 506,Credit Card,16
214,Product 214,Credit Card,32
749,Product 749,PayPal,28
344,Product 344,Debit Card,4
301,Product 301,Credit Card,30
445,Product 445,PayPal,23
924,Product 924,PayPal,31
374,Product 374,Credit Card,5
108,Product 108,PayPal,4
727,Product 727,Cash,43
464,Product 464,Credit Card,12
503,Product 503,Cash,7
167,Product 167,Credit Card,30
777,Product 777,PayPal,28
933,Product 933,Debit Card,20
908,Product 908,PayPal,43
118,Product 118,Credit Card,47
220,Product 220,Cash,37
118,Product 118,Cash,50
454,Product 454,Cash,9
941,Product 941,PayPal,43
227,Product 227,Debit Card,17
945,Product 945,Credit Card,9
803,Product 803,Debit Card,47
254,Product 254,PayPal,46
176,Product 176,PayPal,13
419,Product 419,Cash,4
775,Product 775,PayPal,10
545,Product 545,Debit Card,50
997,Product 997,PayPal,13
226,Product 226,Cash,13
317,Product 317,Debit Card,50
654,Product 654,Debit Card,48
476,Product 476,Credit Card,19
638,Product 638,PayPal,44
469,Product 469,Debit Card,5
483,Product 483,Debit Card,32
183,Product 183,PayPal,1
583,Product 583,Credit Card,32
622,Product 622,Debit Card,17
251,Product 251,Credit Card,7
503,Product 503,PayPal,13
835,Product 835,Credit Card,41
613,Product 613,Debit Card,48
887,Product 887,Debit Card,29
284,Product 284,Credit Card,24
988,Product 988,Credit Card,47
488,Product 488,Cash,15
205,Product 205,Credit Card,8
694,Product 694,Credit Card,1
884,Product 884,Credit Card,25
471,Product 471,Debit Card,38
900,Product 900,Credit Card,48
362,Product 362,Cash,9
288,Product 288,Debit Card,50
926,Product 926,PayPal,40
396,Product 396,PayPal,43
675,Product 675,PayPal,28
753,Product 753,Credit Card,10
346,Product 346,PayPal,11
464,Product 464,Debit Card,2
418,Product 418,Cash,41
517,Product 517,Debit Card,42
305,Product 305,Debit Card,46
422,Product 422,Credit Card,45
918,Product 918,Cash,38
590,Product 590,Debit Card,22
960,Product 960,Debit Card,18
137,Product 137,Debit Card,23
749,Product 749,Credit Card,2
500,Product 500,Debit Card,45
571,Product 571,PayPal,13
899,Product 899,Credit Card,45
755,Product 755,Debit Card,1
317,Product 317,Credit Card,17
631,Product 631,Cash,15
941,Product 941,Credit Card,19
745,Product 745,PayPal,29
285,Product 285,Debit Card,34
320,Product 320,Debit Card,27
311,Product 311,Debit Card,18
654,Product 654,Cash,15
842,Product 842,Credit Card,49
332,Product 332,Credit Card,3
910,Product 910,PayPal,30
779,Product 779,Debit Card,15
205,Product 205,Cash,30
301,Product 301,Debit Card,1
278,Product 278,Debit Card,48
699,Product 699,Debit Card,47
321,Product 321,Credit Card,11
711,Product 711,Cash,35
203,Product 203,Cash,19
994,Product 994,Cash,29
616,Product 616,PayPal,42
392,Product 392,Credit Card,27
410,Product 410,Debit Card,13
982,Product 982,Debit Card,34
826,Product 826,PayPal,16
404,Product 404,Cash,17
511,Product 511,Cash,47
472,Product 472,PayPal,43
659,Product 659,Credit Card,47
675,Product 675,PayPal,34
512,Product 512,Credit Card,31
970,Product 970,Credit Card,13
820,Product 820,Credit Card,16
398,Product 398,PayPal,37
644,Product 644,Cash,3
410,Product 410,Debit Card,31
212,Product 212,PayPal,27
748,Product 748,Cash,43
977,Product 977,Cash,36
601,Product 601,Debit Card,35
960,Product 960,Credit Card,29
303,Product 303,Credit Card,43
581,Product 581,Debit Card,36
934,Product 934,Cash,23
763,Product 763,PayPal,50
532,Product 532,Credit Card,6
888,Product 888,Debit Card,7
131,Product 131,PayPal,30
993,Product 993,Cash,38
649,Product 649,Cash,39
427,Product 427,Debit Card,11
397,Product 397,PayPal,33
130,Product 130,Debit Card,17
699,Product 699,Debit Card,4
929,Product 929,Debit Card,21
665,Product 665,Cash,47
454,Product 454,Credit Card,26
164,Product 164,PayPal,7
151,Product 151,Credit Card,13
362,Product 362,Debit Card,30
910,Product 910,Debit Card,45
218,Product 218,Debit Card,26
771,Product 771,Credit Card,7
750,Product 750,PayPal,20
903,Product 903,Debit Card,14
509,Product 509,Cash,24
459,Product 459,PayPal,25
992,Product 992,Cash,30
218,Product 218,Cash,11
786,Product 786,Credit Card,25
977,Product 977,PayPal,3
583,Product 583,Credit Card,36
340,Product 340,Credit Card,13
324,Product 324,Debit Card,36
